petition_id,slug,title,created_at,signatures_total,comment_total,state,granularity,n_decision_makers
491379877,request-an-18-month-moratorium-on-bitcoin-and-data-center-development-in-van-buren-county,Request an 18-month moratorium on Bitcoin and Data Center development in Van Buren County,2026-07-04T03:53:14+00:00,13,1,TN,county,0
491415750,request-for-an-immediate-moratorium-on-hyperscale-data-centers,REQUEST FOR AN IMMEDIATE MORATORIUM ON HYPERSCALE DATA CENTERS,2026-07-19T20:28:19+00:00,109,1,FL,city,3
491411272,request-mundelein-to-sue-grayslake-over-t5-data-center,Request Mundelein to sue Grayslake over T5 data center,2026-07-17T21:06:34+00:00,537,6,IL,city,7
491386977,requesting-flock-safety-cameras-and-datacenter-prevention-as-braintree-town-council-agenda,Requesting Flock Safety Cameras and Datacenter Prevention as Braintree Town Council Agenda,2026-07-08T01:15:11+00:00,97,2,MA,city,10
491295254,require-a-data-center-moratorium-in-wrightstown-before-any-proposal-moves-forward,Require a Data Center Moratorium in Wrightstown Before Any Proposal Moves Forward,2026-05-21T15:56:21+00:00,284,2,WI,state,5
491417457,require-a-statewide-ban-on-ai-data-centers-in-florida,Require a statewide ban on AI data centers in Florida,2026-07-20T20:09:59+00:00,78,6,FL,state,2
491055207,require-ai-and-data-centers-to-be-self-sustaining,Require AI and data centers to be self-sustaining,2026-02-26T14:38:38+00:00,11,1,,none,2
491164390,require-ai-data-centers-in-georgia-to-find-alternative-solutions,Require AI data centers in Georgia to find alternative solutions,2026-03-30T12:56:28+00:00,24,2,,none,3
491325890,require-ai-data-centers-in-ohio-to-use-solar-power,Require ai data centers in Ohio to use solar power,2026-06-04T15:37:48+00:00,1555,15,OH,state,0
491364348,require-ames-to-establish-data-center-rules-before-any-vote-to-build,Require Ames to Establish Data Center Rules Before Any Vote to Build,2026-06-24T18:11:06+00:00,317,2,IA,state,4
491420884,require-bridgewater-to-pass-an-ai-data-center-ordinance-now,Require Bridgewater to Pass an AI Data Center Ordinance Now,2026-07-21T20:08:08+00:00,473,12,NJ,state,4
491267966,require-conscious-sustainable-ai-data-centers-that-protect-water-land-communities,"Require Conscious, Sustainable AI Data Centers That Protect Water, Land & Communities",2026-05-18T19:44:12+00:00,43,0,,none,3
491054396,require-corporations-to-pay-for-data-center-energy-and-water-usage,Require corporations to pay for data center energy and water usage,2026-02-26T01:35:33+00:00,53,1,,none,9
491336815,require-data-centers-to-build-in-designated-zones,Require data centers to build in designated zones,2026-06-09T15:25:37+00:00,39,0,,none,1
491235411,require-google-to-meet-with-residents-before-van-buren-data-center-is-approved,Require Google to Meet with Residents Before Van Buren Data Center Is Approved,2026-05-11T19:04:49+00:00,463,5,MI,state,5
491339362,require-governor-hochul-to-sign-the-data-center-moratorium,Require Governor Hochul to sign the data center moratorium,2026-06-10T14:16:31+00:00,373,3,NY,state,2
491353519,require-local-mitigation-of-wetland-loss-from-grayslake-s-t5-data-center,Require local mitigation of wetland loss from Grayslake's T5 Data Center,2026-06-18T03:09:44+00:00,786,7,IL,county,8
491360862,require-michigan-data-centers-to-protect-water-workers-and-communities,"Require Michigan Data Centers to Protect Water, Workers, and Communities",2026-06-22T18:51:55+00:00,495,1,MI,state,4
491039738,require-the-epa-to-mandate-public-environmental-reporting-for-u-s-data-centers,Require the EPA to Mandate Public Environmental Reporting for U​.​S. Data Centers,2026-02-18T20:17:02+00:00,44,0,,none,1
491214503,require-voter-approval-for-ai-data-centers-in-colorado,Require Voter Approval for AI Data Centers in Colorado,2026-04-30T15:16:12+00:00,1131,22,CO,state,2
491228184,require-we-energies-to-power-data-centers-with-clean-energy,Require We Energies to Power Data Centers with Clean Energy,2026-05-08T20:58:53+00:00,434,12,WI,state,3
491310353,require-wisconsin-data-centers-to-publicly-report-their-water-use,Require Wisconsin Data Centers to Publicly Report Their Water Use,2026-05-27T21:37:27+00:00,439,4,WI,state,3
491354388,require-woodbury-county-to-pass-a-moratorium-on-new-data-centers,Require Woodbury County to Pass a Moratorium on New Data Centers,2026-06-18T16:18:39+00:00,99,0,IA,state,5
491062370,restrict-large-data-centers-to-protect-our-mountains,Restrict large data centers to protect our mountains,2026-03-03T14:23:06+00:00,281,2,NC,city,3
491343856,revise-data-center-construction-regulations-in-pa,Revise data center construction regulations in PA,2026-06-12T17:38:14+00:00,171,0,,none,3
491193798,revision-of-the-fort-meade-data-center-agreement,Revision of the Fort Meade Data Center Agreement,2026-04-16T23:57:54+00:00,366,3,FL,county,0
491393337,revoke-aligned-data-center-s-40-year-tax-exemption-in-sandusky-ohio,"Revoke Aligned Data Center's 40-Year Tax Exemption in Sandusky, Ohio",2026-07-10T17:26:23+00:00,251,4,OH,state,6
491396520,revoke-aligned-data-center-s-40-year-tax-exemption-in-sandusky-ohio-8dfd5bed-a3a3-4928-801b-d6b520ba4d17,"Revoke Aligned Data Center's 40-Year Tax Exemption in Sandusky, Ohio",2026-07-12T00:44:11+00:00,207,2,OH,state,7
491176184,revoke-permits-for-data-center-and-power-plants,Revoke permits for data center and power plants,2026-04-07T02:51:16+00:00,944,20,UT,county,3
491400006,roscoe-elco-stockdale-allenport-and-dunlevy-residents-against-ai-data-centers,"Roscoe, Elco, Stockdale, Allenport and Dunlevy Residents AGAINST AI Data Centers",2026-07-13T18:59:22+00:00,543,6,PA,city,3
491384226,rostraver-twp-commissioners-ban-data-centers-in-rostraver-township-pa,"Rostraver Twp. Commissioners: ban data centers in Rostraver Township, PA",2026-07-06T18:16:34+00:00,2041,24,PA,city,0
491194495,save-franklin-township-from-the-data-center,Save Franklin Township from the data center,2026-04-17T12:23:24+00:00,582,9,OH,city,0
491384146,save-independent-hill-say-no-to-the-new-data-centers,Save Independent Hill! Say NO to the new data centers,2026-07-06T17:42:00+00:00,61,2,VA,city,0
490846717,save-lake-michigan-force-data-centers-to-build-their-own-nuclear-power-zero-water-cooli,SAVE LAKE MICHIGAN: Force Data Centers to Build Their OWN Nuclear Power + ZERO-Water Cooli,2025-10-22T09:21:51+00:00,48,2,,none,3
491175391,save-the-rock-river-valley-stop-constellation-from-building-data-center-in-ogle-county,Save the Rock River Valley!  Stop Constellation from Building Data Center in Ogle County!,2026-04-06T15:37:57+00:00,855,9,,none,23
491297005,say-no-to-a-data-center-coming-to-clarksdale,Say NO to a data center coming to Clarksdale!,2026-05-22T04:26:32+00:00,282,1,MS,city,3
490522259,say-no-to-a-data-center-in-henry-county-ky,"Say no to a Data Center in Henry County,KY",2025-04-11T01:03:42+00:00,134,4,KY,county,1
490912959,say-no-to-amazon-s-3-billion-data-center-in-mississippi-without-community-protections,Say No to Amazon’s $3 Billion Data Center in Mississippi Without Community Protections,2025-12-04T18:23:49+00:00,372,6,MS,state,13
491220878,say-no-to-building-a-data-center-in-ferguson,Say No To Building a Data Center in Ferguson,2026-05-05T01:57:49+00:00,44,0,,none,0
491238965,say-no-to-data-center-in-calhoun-ga,Say NO to Data center in Calhoun GA,2026-05-13T15:51:32+00:00,752,9,GA,city,0
491353313,say-no-to-data-center-in-somerville-alabama,SAY NO TO DATA CENTER IN SOMERVILLE ALABAMA,2026-06-17T23:35:15+00:00,127,1,AL,city,3
491407765,say-no-to-data-center-in-surry-co-nc,Say No to Data Center in Surry Co. NC,2026-07-16T20:07:01+00:00,188,5,NC,county,5
491431935,say-no-to-data-centers,Say no to data centers,2026-07-24T19:41:46+00:00,81,2,IN,city,0
490956018,say-no-to-data-centers-and-bitcoin-mines-in-texas,Say no to data centers and bitcoin mines in Texas,2026-01-07T22:00:10+00:00,70,2,,none,2
490990390,say-no-to-data-centers-in-bay-county-mi,"Say NO to Data Centers in Bay County, MI",2026-01-26T17:26:02+00:00,429,6,MI,county,11
491238072,say-no-to-data-centers-in-bullitt-county-ky,"Say no to data centers in Bullitt County, KY",2026-05-13T04:42:19+00:00,259,2,KY,county,3
491364947,say-no-to-data-centers-in-christian-county,Say 'no' to data centers in Christian County!,2026-06-25T02:51:30+00:00,491,10,,none,0
491284544,say-no-to-data-centers-in-illinois,Say No to Data Centers in Illinois,2026-05-19T19:04:54+00:00,89,7,IL,city,3
491308897,say-no-to-data-centers-in-kentucky,Say NO to data centers in Kentucky!!,2026-05-27T07:50:42+00:00,305,8,KY,state,3
491355739,say-no-to-data-centers-in-new-castle-area,Say no to data centers in New Castle area,2026-06-19T12:59:58+00:00,40,1,PA,county,3
491342149,say-no-to-data-centers-in-st-joseph-mo,"Say no to Data Centers in St. Joseph, MO",2026-06-11T18:34:23+00:00,1791,24,MO,city,0
491303482,say-no-to-data-centers-in-texas-county-missouri,Say NO to data centers in Texas county Missouri,2026-05-24T20:03:07+00:00,281,0,MO,state,2
490911636,say-no-to-google-s-nuclear-adjacent-data-center-campus-in-linn-county,Say No to Google’s Nuclear-Adjacent Data Center Campus in Linn County,2025-12-03T21:22:51+00:00,124,2,IA,state,4
491319599,say-no-to-harmony-data-center,"Say, ‘NO,’ to Harmony Data Center",2026-06-01T22:23:49+00:00,192,3,MN,city,5
491226488,say-no-to-las-vegas-switch-data-center,Say NO to Las Vegas Switch Data Center,2026-05-08T00:59:14+00:00,167,4,,none,5
491342410,say-no-to-midamerican-building-a-data-center-in-woodbury-county,Say no to MidAmerican building a data center in Woodbury County,2026-06-11T21:37:46+00:00,24,0,,none,2
491317534,say-no-to-more-data-centers-in-scott-county-va,"Say no to more data centers in Scott County, VA",2026-05-31T20:11:01+00:00,417,3,VA,county,7
491323690,say-no-to-new-data-centers-in-vulnerable-ecosystems,Say No to New Data Centers in Vulnerable Ecosystems,2026-06-03T19:47:46+00:00,34,0,,none,1
491349675,say-no-to-nrh-data-centers-next-to-our-homes,Say NO to NRH Data Centers Next to Our Homes,2026-06-16T01:15:21+00:00,23311,418,TX,city,8
491113367,say-no-to-solar-bess-and-data-centers-robertson-county-tx,"Say No to Solar, BESS and Data Centers - Robertson County, TX",2026-03-14T16:36:53+00:00,682,4,TX,county,3
491150087,say-no-to-tax-exemptions-for-data-centers-in-rhode-island,Say NO to Tax Exemptions for Data Centers in Rhode Island,2026-03-22T06:13:09+00:00,56,2,RI,state,3
490914649,say-no-to-the-proposed-data-center-at-athena-studios,SAY NO TO THE PROPOSED DATA CENTER AT ATHENA STUDIOS!,2025-12-05T19:55:25+00:00,654,15,GA,city,0
490911652,say-no-to-the-red-wolf-data-center-in-kansas-city-until-the-community-has-a-voice,Say No to the Red Wolf Data Center in Kansas City Until the Community Has a Voice,2025-12-03T21:35:03+00:00,323,0,KS,state,5
490922761,say-no-to-unregulated-data-centers-in-west-virginia,Say NO to Unregulated Data Centers in West Virginia,2025-12-11T22:01:00+00:00,582,12,WV,state,2
491072623,seeking-a-moratorium-amendment-on-new-data-center-developments-added-to-hb856-sb330-hrj77,Seeking a Moratorium Amendment on New Data Center Developments Added to HB856/SB330/HRJ77,2026-03-10T00:02:15+00:00,33,0,KY,state,7
491330591,share-your-voice-say-no-to-data-centers,Share Your Voice: Say No to Data Centers,2026-06-06T15:37:11+00:00,20,0,MA,city,15
491184404,should-agricultural-land-be-sacrificed-for-data-centers-no-absolutely-not,"SHOULD AGRICULTURAL LAND BE SACRIFICED FOR DATA CENTERS? NO, ABSOLUTELY NOT!",2026-04-12T01:27:27+00:00,517,5,,none,3
491351442,shut-down-data-centers-in-pennsylvania-to-protect-our-land,Shut down data centers in Pennsylvania to protect our land,2026-06-16T22:49:54+00:00,123,2,,none,0
491396355,sign-the-petition-to-stop-data-center-expansion-during-wichita-s-water-crisis,Sign the Petition to Stop Data Center Expansion During Wichita's Water Crisis,2026-07-11T22:53:34+00:00,917,18,KS,city,12
491233691,sign-the-petition-to-stop-the-rb-inyokern-data-center,Sign the Petition to Stop the RB Inyokern Data Center!,2026-05-11T01:02:06+00:00,1188,20,CA,county,4
490994714,slow-down-building-data-centers-nationwide,Slow down building data centers nationwide!,2026-01-28T21:08:20+00:00,259,6,,none,1
491202277,slow-down-the-effects-of-data-centers-on-the-environment,Slow down the effects of data centers on the environment,2026-04-22T14:05:17+00:00,66,0,GA,state,3
490918459,stand-with-200-environmental-groups-calling-to-halt-new-ai-datacenters-across-us,Stand with 200+ Environmental Groups Calling to Halt New AI Datacenters Across US,2025-12-08T21:31:52+00:00,524,10,,none,2
491337699,stop-a-data-center-being-built-in-mammoth-cave-national-park,Stop a data center being built in Mammoth Cave National Park,2026-06-09T21:25:36+00:00,323,4,,none,3
491364060,stop-a-data-center-in-yaphank-new-york,"Stop a data center in Yaphank, New York",2026-06-24T15:13:08+00:00,214,1,NY,city,0
491314058,stop-a-i-datacenter-development-in-north-texas,Stop A​.​I. datacenter development in North Texas,2026-05-29T17:17:10+00:00,544,11,,none,3
491398695,stop-ai-and-dismantle-data-centers,Stop AI and dismantle data centers,2026-07-13T05:38:12+00:00,25,2,,none,2
490914443,stop-ai-data-center-construction-along-the-great-lakes,Stop AI data center  construction along the Great Lakes,2025-12-05T17:26:50+00:00,1116,23,MI,state,3
490801483,stop-ai-data-center-construction-at-cleveland-ix-center,Stop AI data center construction at Cleveland IX Center,2025-09-27T01:15:50+00:00,4515,76,OH,city,2
491346508,stop-ai-data-centers-90ce658a-c3d3-4bf8-93b0-93fa4505b4ea,STOP AI data centers,2026-06-14T14:48:43+00:00,39,1,,none,2
491400505,stop-ai-data-centers-before-they-change-florida-forever,Stop AI Data Centers Before They Change Florida Forever,2026-07-14T02:07:37+00:00,400,8,FL,state,3
491413664,stop-ai-data-centers-from-being-built-across-the-united-states,Stop AI data centers from being built across the United States,2026-07-18T20:06:59+00:00,16,1,,none,2
491342265,stop-ai-data-centers-from-being-built-in-america,Stop AI Data Centers From Being Built in America!,2026-06-11T19:55:17+00:00,256,11,,none,1
491192892,stop-ai-data-centers-from-being-built-in-sullivan-county,Stop AI data centers from being built in Sullivan County,2026-04-16T13:56:27+00:00,526,11,IN,county,3
491400025,stop-ai-data-centers-from-invading-our-beloved-community-buckeye-az,Stop AI data centers from invading our beloved community Buckeye AZ,2026-07-13T19:15:22+00:00,156,2,AZ,city,7
491330734,stop-ai-data-centers-in-breckinridge-county-kentucky,"Stop AI data centers in Breckinridge County, Kentucky",2026-06-06T17:02:37+00:00,818,11,KY,county,7
491382677,stop-ai-data-centers-in-tennessee,Stop AI data centers in Tennessee,2026-07-05T23:26:40+00:00,307,6,TN,city,0
491327312,stop-ai-data-centers-in-the-united-states,Stop AI data centers in the United States,2026-06-05T04:59:28+00:00,148,4,,none,2
491310647,stop-all-data-centers,Stop all data centers,2026-05-28T00:34:09+00:00,93,2,TX,city,3
491279511,stop-all-data-centers-from-being-built-in-griffin-georgia,"Stop all data centers from being built in Griffin, Georgia",2026-05-19T11:40:30+00:00,261,3,GA,city,0
491304303,stop-all-data-centers-in-gibraltar-michigan,"Stop ALL Data Centers in Gibraltar, Michigan",2026-05-25T04:53:34+00:00,386,3,,none,3
491314644,stop-all-new-data-center-development-in-america,Stop all new data center development in America!,2026-05-29T23:31:18+00:00,162,4,,none,1
